mean_f_lambda,n_data,noise_f_lambda,unc_f_lambda,wavelength
1.0462543656404606,14558.0,0.007199691443743944,0.009900516411662952,2280.0
1.0668938721432153,14530.0,inf,0.009803689184525143,2284.0
1.0748813776032802,14419.0,0.007310876529714541,0.010144186586343524,2288.0
1.0797286531084762,14500.0,inf,0.009921801956927833,2292.0
1.0886754944179693,14423.0,0.00723196059429501,0.010003373756139132,2296.0
1.1005644318909265,14366.0,0.00729762122262179,0.009942783164629878,2300.0
1.0939304442238806,14379.0,inf,0.010238428067079874,2304.0
1.0904704248999144,14283.0,inf,0.01017969855901223,2308.0
1.104993849687003,14308.0,0.0072396198939143315,0.01005471025124179,2312.0
1.0925308150906614,14250.0,inf,0.011507765194678572,2316.0
1.116088491808856,14226.0,0.007419984791338702,0.01239943565744893,2320.0
1.1229880214110353,14244.0,0.007316101007300766,0.011063206116295235,2324.0
1.1354587863686847,14188.0,inf,0.01172420050126132,2328.0
1.0970109213644954,14163.0,0.007683495634338866,0.010862903419637136,2332.0
1.11331237926931,14078.0,0.007607634212391143,0.010634454720785563,2336.0
1.085309753290201,14119.0,inf,0.010785085043170098,2340.0
1.0943804552934073,14042.0,0.007437526865442338,0.010942378031141215,2344.0
1.095229956542368,14040.0,0.007451830958174654,0.010535337316230874,2348.0
1.079424306822002,13956.0,inf,0.010733679882897404,2352.0
1.084931183177064,13950.0,0.012832962838345473,0.01088565983581464,2356.0
1.066965089258982,13924.0,0.017714421468414832,0.010610335243314428,2360.0
1.0639495148819251,13878.0,inf,0.01098390156995016,2364.0
1.067636726550932,13850.0,inf,0.010734541697178726,2368.0
1.0606192655139932,13836.0,inf,0.010467795579274812,2372.0
1.0555694621299083,13822.0,inf,0.012746938672936213,2376.0
1.0618371190267832,13738.0,inf,0.010719166692125996,2380.0
1.0456209214707488,13709.0,inf,0.011702815575646192,2384.0
1.044760706515073,13740.0,inf,0.011683197839650475,2388.0
1.0453221959187429,13652.0,inf,0.012297293485823813,2392.0
1.056430808595244,13563.0,inf,0.012314266017879938,2396.0
1.052140854901227,13594.0,inf,0.011112353243396017,2400.0
1.0453226365712391,13554.0,inf,0.011146323018212903,2404.0
1.053312501742282,13456.0,inf,0.01157487611335992,2408.0
1.0666015127726398,13447.0,inf,0.021703115406814546,2412.0
1.0613548872043512,13391.0,inf,0.019586328755945008,2416.0
1.1046784797217957,13414.0,inf,0.014198105467781042,2420.0
1.101180909690825,13301.0,inf,0.012359288277089266,2424.0
1.072718624713049,13303.0,inf,0.012240913102001498,2428.0
1.0702256958162781,13237.0,inf,0.011934148564196188,2432.0
1.0590596422247704,13187.0,inf,0.012599101262801182,2436.0
1.088099258579855,13136.0,inf,0.01316095973615981,2440.0
1.068447562728979,13105.0,inf,0.012405953212236554,2444.0
1.0471102351241712,13114.0,inf,0.012542049241757253,2448.0
1.0749942672529698,13078.0,inf,0.014091371080568326,2452.0
1.065073019700858,12998.0,inf,0.014319080532104955,2456.0
1.0679493389381864,12970.0,inf,0.011609414407317692,2460.0
1.0735533363529346,12959.0,inf,0.012749803973808434,2464.0
1.0802812001167232,12897.0,inf,0.01229706084222108,2468.0
1.0811593357553575,12858.0,inf,0.012607756717854472,2472.0
1.0632439940247276,12812.0,inf,0.011612420046718034,2476.0
1.066028501825181,12787.0,inf,0.011329629859157241,2480.0
1.051940353859492,12739.0,inf,0.012774224254409631,2484.0
1.0773111635913961,12706.0,inf,0.012942745628710912,2488.0
1.0769029063730258,12657.0,inf,0.01304750503956527,2492.0
1.0635392703762998,12630.0,inf,0.013859121394420608,2496.0
1.0963906664991887,12574.0,inf,0.017440509817871538,2500.0
1.0759956489559295,12509.0,inf,0.012168726753282332,2504.0
1.0716113490484105,12462.0,inf,0.019151683796818288,2508.0
1.071445627090324,12402.0,inf,0.015363172281304615,2512.0
1.0647653198124387,12400.0,inf,0.012637875183248659,2516.0
1.0402167776689626,12321.0,inf,0.013564282354748639,2520.0
1.045971878873195,12292.0,inf,0.013185457929493688,2524.0
1.0603909896715198,12227.0,inf,0.012951000459537124,2528.0
1.0505770206171479,12196.0,inf,0.011524934771559001,2532.0
1.0425314799993026,12176.0,inf,0.011797197472291302,2536.0
1.0210127283400778,12091.0,inf,0.012399692516790147,2540.0
1.0398612861111989,12084.0,inf,0.014187005063326139,2544.0
1.030914787708297,12047.0,inf,0.012293846070249827,2548.0
1.0084117754779212,11983.0,inf,0.012740079899553535,2552.0
1.0101204887216997,11920.0,inf,0.015560158883398125,2556.0
1.0125234903328968,11861.0,inf,0.012130457378187222,2560.0
1.001677930263151,11839.0,inf,0.013433184135828861,2564.0
0.9968263967317016,11813.0,0.009062026950551732,0.012559648529058224,2568.0
0.9907084082052763,11758.0,inf,0.012296480068108398,2572.0
0.9775719891371326,11697.0,0.009248678460594094,0.0125406808020499,2576.0
0.9796113911634885,11728.0,inf,0.013030294120814915,2580.0
0.9575920669559566,11670.0,inf,0.013741419610009017,2584.0
0.972822615679746,11628.0,inf,0.013174070860375364,2588.0
0.9885630699897942,11532.0,inf,0.015561624780290141,2592.0
1.0272021109378922,11541.0,inf,0.025652894272634154,2596.0
1.0360947434078285,11424.0,inf,0.02458430656672549,2600.0
0.9709367293547719,11390.0,inf,0.02152760922943561,2604.0
0.9652011262261014,11343.0,inf,0.01253898665640267,2608.0
0.9639312138856618,11299.0,inf,0.01234593049638338,2612.0
0.9732391317001557,11258.0,inf,0.013498770264985692,2616.0
0.9755770308449151,11238.0,inf,0.011602929573514394,2620.0
0.9687532835006466,11163.0,inf,0.011860773408331965,2624.0
0.975853218019695,11130.0,inf,0.012477125142118161,2628.0
0.9327710997018684,11105.0,0.010770547123477895,0.01676101912249537,2632.0
0.9593428764609467,11056.0,inf,0.01291798431174548,2636.0
0.9537260005137945,11065.0,0.010010113640095814,0.012184658142938232,2640.0
0.9393004864239848,11011.0,0.009746222067314717,0.019297392861820223,2644.0
0.9628166387180451,11001.0,inf,0.023673649485185657,2648.0
0.9231856573584486,10949.0,inf,0.012924934501215112,2652.0
0.9079284439243245,10880.0,inf,0.011807524376683925,2656.0
0.9200434905699757,10866.0,inf,0.014303202013648432,2660.0
0.9167401464549431,10826.0,inf,0.013344017435366784,2664.0
0.9254851007968202,10787.0,inf,0.012887054818664694,2668.0
0.8943039182715362,10775.0,inf,0.012365884037926595,2672.0
0.9174349468445104,10705.0,inf,0.01444185209940835,2676.0
0.9214803973547561,10677.0,inf,0.012284398213660565,2680.0
0.9195750028603513,10591.0,inf,0.014986696894039076,2684.0
0.9196889704462745,10595.0,inf,0.013695306603515058,2688.0
0.9327459835292602,10487.0,inf,0.013555471220941697,2692.0
0.9099033223008278,10528.0,0.011703334899092107,0.015175429487712881,2696.0
0.9294301258924932,10393.0,inf,0.017160933535318102,2700.0
0.9361763527382332,10437.0,inf,0.017114032441650252,2704.0
0.9311080996172477,10309.0,inf,0.011794268589245701,2708.0
0.9517070785681574,10330.0,inf,0.012020190655859445,2712.0
0.966814691961697,10268.0,inf,0.014949978278977698,2716.0
0.9578971478943119,10205.0,inf,0.013007237097431987,2720.0
0.9695916737055924,10204.0,0.011329309494206153,0.012879615544389962,2724.0
0.9806805190739825,10115.0,0.01092682133554495,0.012906696974761833,2728.0
0.9925890985150448,10119.0,0.011549433928455508,0.014135853527522009,2732.0
1.007704107759641,10070.0,inf,0.012036837306862884,2736.0
1.0078288959937685,10042.0,inf,0.01193259414212778,2740.0
1.02227860131356,9985.0,inf,0.013140834248230858,2744.0
1.0379908601963048,10007.0,inf,0.014054600425010716,2748.0
1.0565698515180686,9958.0,inf,0.01370791326186169,2752.0
1.0752345707877262,9902.0,inf,0.013780061320213503,2756.0
1.0731361443142888,9876.0,inf,0.015189926721767786,2760.0
1.1073500518519481,9812.0,inf,0.014956494967226435,2764.0
1.1213691031609727,9782.0,inf,0.014564855854615423,2768.0
1.1511813275745932,9752.0,inf,0.01432696868016035,2772.0
1.1987358735056706,9722.0,inf,0.01650114227476629,2776.0
1.2946868342609312,9656.0,inf,0.01861354731519821,2780.0
1.346274889255342,9647.0,inf,0.02000209786847141,2784.0
1.408237772076991,9554.0,inf,0.016654358651897072,2788.0
1.5006341504618848,9521.0,inf,0.019080686841530078,2792.0
1.509409761431222,9473.0,inf,0.022533372219878462,2796.0
1.5312181263868871,9460.0,inf,0.0185318388214649,2800.0
1.5137121398286906,9393.0,inf,0.018709592615078624,2804.0
1.4824335359707068,9323.0,inf,0.019290991401969514,2808.0
1.4557620267330793,9283.0,inf,0.020966524780703304,2812.0
1.4372526917631823,9256.0,inf,0.01974694773223633,2816.0
1.3886263117493862,9201.0,inf,0.022580428425859573,2820.0
1.329819730714977,9082.0,inf,0.018992190808139266,2824.0
1.253525493999836,9049.0,inf,0.017767853995799762,2828.0
1.2331103898203388,8961.0,inf,0.017122808156009316,2832.0
1.1481738405248507,8960.0,inf,0.016489483645335878,2836.0
1.1476897742326722,8930.0,inf,0.017253192405856856,2840.0
1.1200638159548442,8882.0,inf,0.021552385063228163,2844.0
1.1018204596777001,8790.0,inf,0.014924324662312687,2848.0
1.0938149530658028,8762.0,inf,0.014546978289456941,2852.0
1.0492327416296197,8671.0,inf,0.0179523357304277,2856.0
1.0592392947014408,8651.0,inf,0.01569793166258372,2860.0
1.0338845349364083,8596.0,inf,0.013973630982916135,2864.0
1.0213727811957247,8577.0,inf,0.017736816394249837,2868.0
0.9877351415762204,8515.0,inf,0.016902171546792345,2872.0
0.9771210213546939,8505.0,inf,0.01595633234249052,2876.0
1.0121337357826918,8422.0,inf,0.025078545711297095,2880.0
0.9897362974712651,8377.0,inf,0.01468575437220366,2884.0
0.9667415593174356,8293.0,inf,0.01417616837634328,2888.0
0.9583035651530669,8244.0,inf,0.017845634234008964,2892.0
0.9567718786474061,8153.0,inf,0.013956725025126357,2896.0
0.9535439095944246,8106.0,inf,0.013114713702346776,2900.0
0.9415134902906723,8074.0,inf,0.014922573670338736,2904.0
0.9737034843781874,8037.0,inf,0.015035601897595174,2908.0
0.9611325315584005,7948.0,inf,0.016921451159253396,2912.0
0.9767111720010703,7893.0,inf,0.020109748029451455,2916.0
0.9820985048521389,7867.0,inf,0.017744224079402002,2920.0
0.9549092083020227,7796.0,inf,0.01564989495637787,2924.0
0.9694227682914822,7751.0,inf,0.014474743112913429,2928.0
0.9766432604710396,7690.0,inf,0.01460748579679356,2932.0
0.9780581141997601,7639.0,inf,0.014353243616199277,2936.0
1.005335473337063,7586.0,inf,0.016650158697480856,2940.0
1.032927844502443,7548.0,inf,0.016299914039474783,2944.0
1.0086404665913928,7483.0,inf,0.015419241686643784,2948.0
1.0182831005749535,7444.0,inf,0.015368700202888183,2952.0
1.0207638378364576,7363.0,inf,0.015002426853101282,2956.0
1.0332497667434763,7310.0,inf,0.016327350198458105,2960.0
1.0234682701020097,7286.0,inf,0.017099639644128983,2964.0
1.0370860115957343,7219.0,inf,0.014799720305191697,2968.0
1.04808868964288,7149.0,inf,0.02147597367602414,2972.0
1.006221608052544,7053.0,inf,0.019297890048850838,2976.0
1.0298462110601379,6993.0,inf,0.018879486179778224,2980.0
1.00797009593626,6918.0,inf,0.018044071816140362,2984.0
0.9972713106648091,6862.0,inf,0.017296331187039993,2988.0
0.9896819594586997,6835.0,inf,0.017106328794943122,2992.0
0.9999811687869175,6777.0,inf,0.016612234514457997,2996.0
0.9987216039669929,6739.0,inf,0.017024702362178408,3000.0
0.9611795178009576,6648.0,inf,0.01935985141673613,3004.0
0.9886961182200452,6585.0,inf,0.01892762911165615,3008.0
0.9830246232425426,6559.0,inf,0.02195822721956317,3012.0
0.9622946037951612,6514.0,inf,0.018635192065576425,3016.0
0.9451698731877713,6434.0,inf,0.018836058708416547,3020.0
0.9372078250945189,6335.0,inf,0.017499428507386314,3024.0
0.95811038308302,6290.0,inf,0.017933022584090144,3028.0
0.9698541106571253,6260.0,inf,0.01741397609548725,3032.0
0.9873892181087398,6216.0,inf,0.01971068548922458,3036.0
0.9806565935023659,6115.0,inf,0.01957638945833151,3040.0
1.01004552673958,6066.0,inf,0.020796415008157272,3044.0
0.9801608202626567,6014.0,inf,0.01996290817803087,3048.0
1.030102829291347,5960.0,inf,0.019175609068024582,3052.0
1.0028769472306367,5879.0,inf,0.02636962884565553,3056.0
1.0120581714414216,5822.0,inf,0.019447466070058015,3060.0
1.0127475379764863,5744.0,inf,0.01934027619308941,3064.0
1.0272272930000557,5690.0,inf,0.019894595889657956,3068.0
1.0454046861973845,5663.0,inf,0.021157789673808738,3072.0
1.0593649428356997,5583.0,inf,0.022223625320733083,3076.0
1.00908445707564,5516.0,inf,0.027013696768443323,3080.0
1.0473510643172634,5503.0,inf,0.023395583643912397,3084.0
1.073865538990932,5339.0,inf,0.02479808247636448,3088.0
1.1255451099421638,5315.0,inf,0.03193355230685252,3092.0
1.104057434552802,5259.0,inf,0.026080450757179182,3096.0
1.118404743296601,5114.0,inf,0.024461640415471206,3100.0
1.087851067535002,5141.0,inf,0.026271392095142652,3104.0
1.132334671443427,5090.0,inf,0.024112646727321253,3108.0
1.118839103211424,4951.0,inf,0.04315652163216848,3112.0
1.207247295479407,4959.0,inf,0.03340435129620918,3116.0
1.2036246749846307,4802.0,inf,0.029751697042760216,3120.0
1.2186334647426618,4798.0,inf,0.03504976859422525,3124.0
1.2074110165501566,4765.0,inf,0.04333984709093837,3128.0
1.211843068161818,4648.0,inf,0.034386542973428136,3132.0
1.2447823891635268,4655.0,inf,0.031652310033829734,3136.0
1.1577538762750224,4541.0,inf,0.03230705304724417,3140.0
1.2387071072391327,4515.0,inf,0.027642203104336176,3144.0
1.2098937765028945,4459.0,inf,0.03474101473052092,3148.0
1.252878668280958,4383.0,inf,0.03078972616745179,3152.0
1.2705044056401893,4356.0,inf,0.04328980112826756,3156.0
1.2561048583201186,4288.0,inf,0.031383715032061645,3160.0
1.2640642594530371,4239.0,inf,0.037421067693434194,3164.0
1.3411016485864578,4146.0,inf,0.039970835770107106,3168.0
1.249756997334461,4086.0,inf,0.03657323345534383,3172.0
1.2576610468917468,4015.0,inf,0.03880874900633758,3176.0
1.331684604809146,3983.0,inf,0.034188024702518464,3180.0
1.3647565824560859,3910.0,inf,0.0415557143107304,3184.0
1.3181429885476392,3855.0,inf,0.0329203131078725,3188.0
1.3467471804474127,3787.0,inf,0.04249491278611082,3192.0
1.3910293610385365,3741.0,inf,0.04829684552928623,3196.0
1.4499024905612028,3650.0,inf,0.05026907718105161,3200.0
1.3870365368436757,3645.0,inf,0.03479445245836497,3204.0
1.3332355178235955,3523.0,inf,0.047017597551951555,3208.0
1.3927233931625667,3526.0,inf,0.03669184013632149,3212.0
1.3811325409922086,3430.0,inf,0.03082972919365774,3216.0
1.4202952472427823,3440.0,inf,0.033240231388503017,3220.0
1.377512838242636,3349.0,inf,0.06152998908951763,3224.0
1.4471816752125441,3345.0,inf,0.06382771756587953,3228.0
1.4007281530633005,3312.0,inf,0.04913751837714349,3232.0
1.379803875643661,3239.0,inf,0.038758796238367484,3236.0
1.4322288364065512,3219.0,inf,0.03914631961439076,3240.0
1.3853109286989298,3183.0,inf,0.03136643815205938,3244.0
1.395107878662208,3157.0,inf,0.033879841210650526,3248.0
1.4345042225304738,3081.0,0.03494898542519206,0.035885224794042186,3252.0
1.3944715743889324,3053.0,inf,0.027922577960180495,3256.0
1.376284003575933,3043.0,inf,0.04482795234780986,3260.0
1.4824177762152497,2977.0,inf,0.06096665841271129,3264.0
1.4581548108928477,2974.0,inf,0.04993147582074022,3268.0
1.4233423413018595,2924.0,inf,0.046342808859313675,3272.0
1.5173021440270598,2906.0,inf,0.049260980351823455,3276.0
1.4030860946048214,2871.0,inf,0.04462097882879499,3280.0
1.483511831992118,2796.0,inf,0.06206787756536397,3284.0
1.4269966395699818,2776.0,inf,0.03312416816076742,3288.0
1.4661220258016152,2783.0,inf,0.031735851318848714,3292.0
1.4461002569585195,2729.0,inf,0.05903434740685661,3296.0
1.4506661251115684,2704.0,inf,0.030647413105760687,3300.0
1.4350008841540063,2695.0,inf,0.02842861439053825,3304.0
1.4839006240340453,2683.0,0.03790586746273044,0.0329387321436988,3308.0
1.469486460852922,2635.0,inf,0.02640121714721735,3312.0
1.4793158036076104,2634.0,inf,0.0287478314735976,3316.0
1.4339266555597157,2630.0,0.03393306784884441,0.02599310144019538,3320.0
1.4538966233413766,2618.0,0.06121905463445247,0.027221781385001403,3324.0
1.4359677085676432,2590.0,inf,0.027164085622136732,3328.0
1.4613755648906288,2582.0,0.04043001250802617,0.031195388925490408,3332.0
1.501771343748138,2565.0,inf,0.037142430361382116,3336.0
1.505707378228107,2549.0,inf,0.03178618592895267,3340.0
1.4739765493497718,2531.0,inf,0.0378375995815632,3344.0
1.49466229816229,2517.0,0.0415125878749871,0.04828400245441388,3348.0
1.4363118218425603,2496.0,inf,0.026395426899420656,3352.0
1.4930656056517597,2485.0,0.09292668102915691,0.026627296539197157,3356.0
1.4740435573278474,2456.0,0.06450002015355569,0.02702535885991511,3360.0
1.450615793486416,2440.0,inf,0.02657457386951848,3364.0
1.4253789820819132,2435.0,inf,0.031103150927285078,3368.0
1.4590281053131227,2414.0,inf,0.030114362647187008,3372.0
1.3915650242701403,2390.0,inf,0.02661517781448393,3376.0
1.4692771953271155,2405.0,inf,0.028406021496854183,3380.0
1.4742349832614159,2369.0,0.04476382232210437,0.03313114749928805,3384.0
1.4607878516386177,2359.0,inf,0.0255462256507627,3388.0
1.4844753084061508,2340.0,inf,0.03211657634510077,3392.0
1.5228653377219346,2321.0,inf,0.03586149732720756,3396.0
1.4616526079791938,2301.0,0.049843142057548855,0.033480312640519184,3400.0
1.514768274438028,2301.0,inf,0.02746749773318811,3404.0
1.5134600112213665,2282.0,inf,0.027555161613098702,3408.0
1.5484472726733862,2272.0,0.06748738494934946,0.035265016839803175,3412.0
1.5753991924829283,2248.0,inf,0.04533300592571488,3416.0
1.624801188513588,2223.0,inf,0.027622564597636807,3420.0
1.580196465752207,2221.0,0.06542542477826557,0.028219622941938943,3424.0
1.5594184523889167,2212.0,inf,0.03209128645755629,3428.0
1.596855087625245,2193.0,inf,0.03309444897783933,3432.0
1.5776096946945266,2182.0,0.1013002771955227,0.02897477910383679,3436.0
1.583546825552373,2171.0,inf,0.02989974892738216,3440.0
1.6743071575563002,2153.0,0.03819680646029279,0.030592677916811715,3444.0
1.56941928211027,2147.0,inf,0.02801764974759023,3448.0
1.5498546211059319,2124.0,0.036854724220804096,0.026819989469649155,3452.0
1.5397124232592518,2120.0,0.043084655944557744,0.02550555093391783,3456.0
1.5259108007757636,2112.0,inf,0.026138856042808533,3460.0
1.519347354969749,2109.0,inf,0.025018442521477804,3464.0
1.5493876066367467,2099.0,inf,0.031558010256698354,3468.0
1.5227248520532017,2091.0,inf,0.034131839001772905,3472.0
1.5272940452710262,2082.0,inf,0.027676090913768034,3476.0
1.5484849159739495,2055.0,0.04388776879153354,0.026586304915842393,3480.0
1.5759196935797544,2047.0,0.04727204074072877,0.02855139153447708,3484.0
1.5565743918646715,2038.0,0.048728861473502805,0.02674130551766159,3488.0
1.582543885086613,2023.0,0.052229055204666475,0.03424727958150629,3492.0
1.5186827613738718,2015.0,inf,0.03198129635284516,3496.0
1.5708178800755614,1992.0,inf,0.03817975687925115,3500.0
1.549402397264577,1982.0,0.24054888440100772,0.026363030290117943,3504.0
1.5832668601233977,1960.0,inf,0.025717929610463052,3508.0
1.5143179503859745,1951.0,inf,0.030977214839528394,3512.0
1.6009404522025976,1940.0,0.04332656278713415,0.036302209634431294,3516.0
1.552691024779145,1937.0,0.046383562480865455,0.028347335985747013,3520.0
1.5449282280241885,1928.0,0.06708334812380749,0.03402160233420517,3524.0
1.5197945776070507,1920.0,inf,0.035025205609208306,3528.0
1.5378998730885711,1886.0,inf,0.023648810555282916,3532.0
1.5479001031769166,1881.0,inf,0.028115093994460803,3536.0
1.5104494061481224,1869.0,inf,0.02801387981456717,3540.0
1.53673932297212,1871.0,inf,0.025315614020061526,3544.0
1.520765459029631,1851.0,0.042305667688580614,0.02376148673720457,3548.0
1.540688369844524,1840.0,inf,0.02503785676026505,3552.0
1.5400492052088708,1832.0,inf,0.030210300965477686,3556.0
1.4909349456913101,1815.0,0.042703293685000726,0.044488605298414904,3560.0
1.5427602766462722,1813.0,inf,0.034051234225443414,3564.0
1.5399991534293913,1803.0,inf,0.030277992189910716,3568.0
1.5281801370605241,1784.0,0.18689961592137996,0.027039154070433398,3572.0
1.5797299729091157,1780.0,0.05906472968824424,0.02792541670478117,3576.0
1.516492531215013,1779.0,0.24863885996138257,0.039893474482434896,3580.0
1.5273902919182745,1777.0,0.3030406087727551,0.030782281360199403,3584.0
1.5391162258318252,1752.0,0.0414228225554012,0.03639533432037863,3588.0
1.560935606861403,1751.0,inf,0.04216700764583349,3592.0
1.5827258720017114,1758.0,0.05023163038937923,0.04438233145438002,3596.0
1.5059832692528685,1739.0,inf,0.03891042049864023,3600.0
1.5665750002749632,1719.0,0.04815526227013552,0.03469159776740421,3604.0
1.5824579579031302,1710.0,inf,0.028899895570286552,3608.0
1.5606690807691876,1693.0,inf,0.028547047848290978,3612.0
1.5535456522331967,1685.0,inf,0.07543974997942297,3616.0
1.6151219667927528,1657.0,inf,0.032456720434538074,3620.0
1.6122796229881848,1640.0,0.0626381193458644,0.031495857674651115,3624.0
1.556043231130215,1636.0,0.07670344025569974,0.02529893435988946,3628.0
1.568863100328482,1617.0,inf,0.026839094741726514,3632.0
1.5764815095424514,1610.0,0.04770651095860076,0.02449032112448619,3636.0
1.6054721224974025,1620.0,0.06245893936359039,0.03390627209133676,3640.0
1.5987540643388778,1594.0,inf,0.03115202904063389,3644.0
1.599789153545517,1586.0,0.15747035277784782,0.02977494942690108,3648.0
1.5819135686123356,1566.0,inf,0.02645457431003736,3652.0
1.596553061699347,1564.0,0.04406495169857813,0.025696945360490026,3656.0
1.6732659735254423,1562.0,0.03860238757342406,0.0237425489948399,3660.0
1.6656741480567585,1545.0,inf,0.03108664777417066,3664.0
1.6211474468461373,1545.0,0.05571093285310398,0.02706887512752518,3668.0
1.5996879460496227,1536.0,0.049059695095221185,0.025515406364388628,3672.0
1.6198352293291114,1539.0,0.03856484261590112,0.025005851365178886,3676.0
1.593015635957077,1530.0,0.03485526113570059,0.027451816837296476,3680.0
1.617191189939766,1518.0,0.08465011979247587,0.025274467785121595,3684.0
1.5758847181802529,1517.0,0.10609574490545784,0.026585220132286334,3688.0
1.5910520056498514,1516.0,inf,0.03441294858964449,3692.0
1.6018780497052818,1502.0,0.02738706837158816,0.03029236265639818,3696.0
1.5995353632062728,1507.0,inf,0.030067340643784662,3700.0
1.6123070333669165,1494.0,0.02332094791251185,0.024850772925779058,3704.0
1.6071614516588755,1507.0,0.024395075608586916,0.024942713171094547,3708.0
1.6373988155195363,1486.0,0.029522256618103527,0.024654915962734114,3712.0
1.7246456308453906,1492.0,0.029652327549351255,0.029526944281569996,3716.0
1.9613098497585884,1480.0,0.026327475686880014,0.043455950548491544,3720.0
2.0384312365079085,1490.0,0.029214577445094446,0.04530722061550686,3724.0
1.9259582164914637,1483.0,0.026166887237982942,0.044769212776846375,3728.0
1.8129679730592794,1468.0,0.024751611699282288,0.03687005660865467,3732.0
1.7430016225860905,1477.0,0.024091939932405698,0.03568288951400074,3736.0
1.8718121096491813,1470.0,0.027868342200624265,0.03690165817472308,3740.0
1.9973067601445154,1466.0,0.025342772595322832,0.05276393678079543,3744.0
1.9221186764982565,1459.0,0.0260421028894345,0.05874406156021923,3748.0
1.7186204379178263,1464.0,0.024651154942600867,0.05032985552521676,3752.0
1.6537362309477477,1467.0,0.02726673800906337,0.06072454026649342,3756.0
1.6472751856888035,1443.0,inf,0.03482906686031238,3760.0
1.604455740163841,1438.0,0.028328469201597508,0.027457846888114826,3764.0
1.548850128212976,1435.0,inf,0.02960710680867748,3768.0
1.612031933571037,1431.0,inf,0.0255773167823695,3772.0
1.6608997403027517,1420.0,0.02606002572521911,0.030523691314449004,3776.0
1.6169620069155692,1411.0,0.02355575927939345,0.029742184009733177,3780.0
1.575142448856811,1416.0,0.025542824626567158,0.025991402208711344,3784.0
1.5410208165116992,1413.0,0.02345037942423479,0.024825963953405004,3788.0
1.5222313411498294,1402.0,0.03001207411368673,0.026683319475879742,3792.0
1.5568140532054955,1413.0,0.0262510794524336,0.02713189351013506,3796.0
1.530342088562902,1400.0,0.025653163021991623,0.025870084187099282,3800.0
1.5741862125342994,1390.0,0.02579582793045008,0.025711633173200053,3804.0
1.5764784063672899,1396.0,0.025274191587784666,0.028254230706399642,3808.0
1.6247249542475612,1376.0,0.04267552900209726,0.028843494902196832,3812.0
1.521857515744113,1397.0,0.027056913783217153,0.04346660183577115,3816.0
1.5238764057008634,1383.0,inf,0.03218460544476677,3820.0
1.505479092839876,1381.0,inf,0.02781553472057557,3824.0
1.5117855883294484,1367.0,0.02700140350193349,0.026728673244738183,3828.0
1.5211896240868714,1360.0,0.025182538316406208,0.025893088830081148,3832.0
1.4898924461284886,1372.0,0.02280694054988269,0.024980913892016267,3836.0
1.4856970264075713,1357.0,0.021638367497004134,0.02739248008363705,3840.0
1.5079048368910002,1371.0,0.02208207995308435,0.027482082895966122,3844.0
1.5444346934726916,1359.0,0.023545960226343098,0.027742712557724064,3848.0
1.5182520397846544,1363.0,0.026993786013724715,0.027813521200980657,3852.0
1.6074340439382335,1356.0,0.02595427302163911,0.028610532996505855,3856.0
1.6800099046705812,1356.0,0.02475727637631348,0.02906550807424064,3860.0
1.729972355748565,1345.0,0.025417597760085165,0.03253259700160865,3864.0
1.6871673035051,1352.0,0.02742987514294629,0.031447658300905006,3868.0
1.6964419014474452,1346.0,0.02618935566801968,0.02844749617110672,3872.0
1.6869311871189616,1347.0,0.025968977670933723,0.031271280977984255,3876.0
1.7632704856645411,1338.0,0.028443808801026482,0.04209233541962895,3880.0
1.7196617140893393,1340.0,0.027973871121762178,0.03374306206156642,3884.0
1.6785665213210856,1343.0,0.026469170000809103,0.037783824287872976,3888.0
1.5596669565516736,1332.0,0.026486095600907575,0.03612131504775357,3892.0
1.5419008558713345,1340.0,0.028667003965573017,0.02919251976447628,3896.0
1.557264572859047,1322.0,0.032064421740649024,0.032188273501228326,3900.0
1.59514901359546,1333.0,0.03535416450153684,0.027886709974867262,3904.0
1.564124629388777,1313.0,0.03178502980942313,0.027777598901415828,3908.0
1.503478783217132,1336.0,0.027415889267234816,0.03788198140993328,3912.0
1.547228074490181,1308.0,0.026111103998345566,0.028356375075334228,3916.0
1.5071539252822261,1326.0,0.02780019173149872,0.02917656842153431,3920.0
1.481072763091252,1310.0,0.030971733109047116,0.040611124324585426,3924.0
1.4068628421760527,1318.0,inf,0.054311067443555225,3928.0
1.5401454221079274,1301.0,0.035281704814689174,0.07208550495572803,3932.0
1.4751326570988528,1299.0,0.030534082858200265,0.026254253535106076,3936.0
1.4416065307673136,1297.0,0.028970175696392066,0.03187116982049076,3940.0
1.450562516340252,1287.0,inf,0.02863671016691917,3944.0
1.449792627136179,1281.0,0.03930743369033797,0.0275534222938921,3948.0
1.4658589856603852,1271.0,0.03157021705392394,0.02705886131165739,3952.0
1.4843246330466482,1284.0,0.027972785846927577,0.024808296239055356,3956.0
1.4938040522184526,1263.0,0.028610241266488125,0.02736053661888839,3960.0
1.5046173027217915,1270.0,0.02936590998757748,0.027107106458167256,3964.0
1.499106685755596,1263.0,0.03243349424584907,0.02959425363475571,3968.0
1.5000667780645163,1255.0,inf,0.02844883979826394,3972.0
1.5633039421568,1254.0,0.03321864363447642,0.02834896628246685,3976.0
1.5137047976763074,1253.0,0.030386456403823644,0.028972364644607913,3980.0
1.5494633761072676,1254.0,0.03409704727911373,0.02960697439161448,3984.0
1.4736683729883784,1248.0,0.030315904948101446,0.029822856659476003,3988.0
