mean_f_lambda,n_data,noise_f_lambda,unc_f_lambda,wavelength,continuum
1.3624047907426609,782.0,0.04671481288602775,0.059593148739078235,5084.0,1.4349048082684217
1.3643351599748343,791.0,0.04574370148733997,0.04665404026014542,5088.0,1.43595535537879
1.3784087478208642,769.0,0.0489682214670344,0.05325811051479016,5092.0,1.4370058451497754
1.3165631789310723,785.0,0.05620476395221692,0.04936549460280834,5096.0,1.4380562776295462
1.321476858149296,773.0,0.0573968769019127,0.049895710978161666,5100.0,1.439106652866193
1.2496404447802552,777.0,inf,0.04680966029455108,5104.0,1.4401569709077289
1.2305002085816477,775.0,inf,0.04299506627493063,5108.0,1.4412072318020872
1.2533816846011698,761.0,inf,0.046329490733270286,5112.0,1.4422574355971254
1.290321581593364,773.0,0.03267131545623792,0.047548327205167065,5116.0,1.4433075823406225
1.391105166232505,754.0,0.037167728073747054,0.04495214334341098,5120.0,1.444357672080281
1.3449904632000989,760.0,0.03377884620819337,0.04575122570551593,5124.0,1.4454077048637253
1.4033540514069527,763.0,inf,0.05565119401803492,5128.0,1.4464576807385037
1.3834800853075198,745.0,0.03718539907422435,0.04995201121835676,5132.0,1.4475075997520872
1.1977508491063429,765.0,0.03355175929200778,0.044834989858067824,5136.0,1.4485574619518706
1.3170836051427006,754.0,0.03362966692213614,0.04693699836640024,5140.0,1.449607267385172
1.3358319137507622,753.0,0.03673587725834115,0.04794969127124489,5144.0,1.4506570160992338
1.2999613727689299,756.0,0.047718723315059185,0.04734736046345872,5148.0,1.4517067081412218
1.3404554331134404,744.0,0.04856935448863549,0.0561622587687067,5152.0,1.4527563435582262
1.363615704617131,761.0,inf,0.048745981133566776,5156.0,1.4538059223972615
1.3280378561792832,743.0,0.04179931714945585,0.048672356189680376,5160.0,1.454855444705267
1.3218836802638747,744.0,inf,0.051743823142702206,5164.0,1.4559049105291064
1.196828617879023,755.0,0.03939930009530168,0.17043822172547868,5168.0,1.4569543199155681
1.3304748836378917,735.0,0.04048078587137029,0.06005817901951273,5172.0,1.458003672911366
1.3332204384708528,741.0,inf,0.04934710822693903,5176.0,1.4590529695631391
1.2440357944515064,739.0,0.04790366384890258,0.046986870325281184,5180.0,1.4601022099174519
1.2155136303108645,730.0,0.0660360254185994,0.05007808067218905,5184.0,1.4611513940207939
1.314840278255891,737.0,0.07588728214562514,0.055153935206424635,5188.0,1.462200521919581
1.3943577546668202,734.0,inf,0.05804675576208097,5192.0,1.4632495936601553
1.3343482909729203,732.0,0.061547698176698765,0.05609324165893249,5196.0,1.4642986092887837
1.308722510969696,728.0,inf,0.103056924340919,5200.0,1.4653475688516615
1.3780962688296292,722.0,0.035909633907626845,0.07560815770151202,5204.0,1.4663964723949083
1.3233773696551034,725.0,0.03790489793771678,0.0791403711596701,5208.0,1.4674453199645714
1.3852572475818707,720.0,0.03684985081841702,0.05039575397506759,5212.0,1.4684941116066252
1.384454529908382,720.0,0.04083236573080007,0.06624761126588698,5216.0,1.4695428473669703
1.3727214443704323,720.0,0.042199920146615465,0.049979448276511636,5220.0,1.470591527291435
1.2343754811755367,717.0,0.040855769221696016,0.06903865506923018,5224.0,1.4716401514257749
1.4518913045004531,715.0,0.045363481984078885,0.0565387504086585,5228.0,1.4726887198156726
1.3941359113354783,715.0,0.1122276535062452,0.052558355432510806,5232.0,1.4737372325067393
1.4147752018532118,707.0,0.06363912196160608,0.04937279382792916,5236.0,1.474785689544513
1.3492782682891975,712.0,0.035355596192556814,0.0480687906503914,5240.0,1.4758340909744603
1.3817638751381722,710.0,0.03453028442264114,0.052166054897158,5244.0,1.476882436841976
1.3884792130741943,692.0,0.0376583490589235,0.061705887434390726,5248.0,1.4779307271923832
1.3404124470203278,714.0,0.045116450822555984,0.054727402926490885,5252.0,1.4789789620709328
1.3796594982387558,693.0,0.034384484634005466,0.05461132489847791,5256.0,1.480027141522806
1.3148837608717456,696.0,0.036111311123982685,0.049615787466467616,5260.0,1.4810752655931112
1.3530769123871635,715.0,0.03903114313787324,0.05169000295623411,5264.0,1.4821233343268865
1.3296644594473226,692.0,0.032771147336938575,0.05396719469526349,5268.0,1.4831713477690993
1.386608706101848,697.0,0.03996993163921882,0.051999015623388746,5272.0,1.4842193059646462
1.3590157616776817,707.0,0.03540705334962159,0.06720994607293737,5276.0,1.4852672089583532
1.5401793437386804,695.0,0.03452944070024378,0.05550543470556316,5280.0,1.4863150567949763
1.4743296793467706,695.0,0.04043180320952137,0.0667120784236783,5284.0,1.4873628495192008
1.5010495276783489,694.0,0.04908074859910468,0.08621844728900742,5288.0,1.4884105871756426
1.4788569992288414,700.0,0.037347297817841435,0.05403424118332379,5292.0,1.489458269808847
1.4047772472574762,685.0,0.0437502829949,0.05760451714063495,5296.0,1.4905058974632905
1.4529251795186948,694.0,0.04163991001100604,0.05555566892774467,5300.0,1.4915534701833797
1.3115085654416343,697.0,0.03993574984051197,0.0939518533518239,5304.0,1.4926009880134519
1.4010512962645387,689.0,0.0475854460523797,0.0693418098965734,5308.0,1.4936484509977748
1.4719689452753055,689.0,0.042625507780988725,0.0534006230322646,5312.0,1.4946958591805475
1.3855321602990476,689.0,0.05214017506907706,0.0627715365228964,5316.0,1.4957432126059
1.414849887784399,699.0,0.055682485726100316,0.07244932924384888,5320.0,1.4967905113178943
1.490536976737432,682.0,0.1089717801920888,0.10580231771688164,5324.0,1.4978377553605227
1.3964126875178056,687.0,inf,0.07144759787728837,5328.0,1.4988849447777097
1.3464037113648204,682.0,0.046793429578309176,0.09716448348237162,5332.0,1.4999320796133115
1.3106125284686552,673.0,0.049897776771997714,0.05734636394301259,5336.0,1.5009791599111166
1.301946814490763,669.0,0.04543162997742902,0.061623319936842426,5340.0,1.502026185714845
1.4351017937140982,679.0,0.044186062708920934,0.05602751635972979,5344.0,1.503073157068149
1.4222785771042774,672.0,0.05092509179472765,0.05751463461276336,5348.0,1.5041200740146135
1.452139276619609,666.0,0.06827652474946773,0.06870223259797895,5352.0,1.5051669365977558
1.3887781669576484,664.0,0.08197439915306012,0.09404576190748293,5356.0,1.5062137448610262
1.4823831933662182,659.0,0.06515558662188102,0.07753417837852976,5360.0,1.507260498847807
1.3770572623943516,660.0,inf,0.08355518061671406,5364.0,1.5083071986014152
1.3937117475396823,654.0,0.05302364100221827,0.07136000380502068,5368.0,1.5093538441650989
1.4209954387163717,654.0,0.056044851535765695,0.06343203398692226,5372.0,1.5104004355820406
1.353934084367367,652.0,0.055284542382321916,0.062217591571279686,5376.0,1.5114469728953566
1.3920495020059565,654.0,0.061153280004108176,0.07458905317303137,5380.0,1.512493456148096
1.4777099695228613,650.0,0.06135196433163001,0.06330206151074302,5384.0,1.513539885383242
1.3743897618822731,654.0,0.07022016315488984,0.07124419221311877,5388.0,1.5145862606437122
1.3548411431887717,642.0,0.07192981140178029,0.06753344602309852,5392.0,1.515632581972357
1.363662563862467,654.0,0.08757805577465981,0.05897973011654972,5396.0,1.5166788494119627
1.2349086215333211,646.0,0.2042541065320458,0.05851687168250368,5400.0,1.5177250630052483
1.251596261046527,646.0,0.2440650962884945,0.06465707567245788,5404.0,1.5187712227948684
1.3268105939177313,635.0,0.23455264073887006,0.0660527785711484,5408.0,1.5198173288234123
1.2945806886429705,636.0,inf,0.06273338588599207,5412.0,1.5208633811334034
1.3470551159796589,641.0,0.06062988577286664,0.06426878967199205,5416.0,1.5219093797673002
1.3706539814784842,632.0,0.062136523208324836,0.07090883521191749,5420.0,1.5229553247674974
1.3186838579717994,629.0,0.04666285781258992,0.07117552641732311,5424.0,1.5240012161763232
1.4855411745449172,628.0,0.04535539665848088,0.06647272029628956,5428.0,1.5250470540360428
1.3024745588532929,633.0,0.04059389067512871,0.06095280529314085,5432.0,1.5260928383888557
1.438257659270344,631.0,inf,0.07254294445594375,5436.0,1.527138569276898
1.3862815325448732,614.0,0.09036051433538786,0.06639728753159965,5440.0,1.528184246742241
1.1909669236559115,614.0,0.09095025971634592,0.06646190732392866,5444.0,1.5292298708268925
1.1186244887789123,611.0,0.4146734467538783,0.09983239656934734,5448.0,1.5302754415727962
1.3432553679511747,617.0,0.2654039935711337,0.07355834395940869,5452.0,1.531320959021832
1.3657664698503111,614.0,0.0576646240444906,0.09501109247239796,5456.0,1.5323664232158165
1.3170363774448508,599.0,0.04343397392369825,0.06773972854859985,5460.0,1.5334118341965024
1.4570366302499749,594.0,0.03693166589695823,0.076079978400906,5464.0,1.5344571920055792
1.4360608045200185,603.0,0.037481594244206655,0.06394186470266951,5468.0,1.535502496684674
1.4332173804661403,603.0,0.06108989553218544,0.07297727166792692,5472.0,1.5365477482753493
1.2511057723282577,601.0,0.056145161603833434,0.07108184283376535,5476.0,1.5375929468191065
1.4231400219106918,589.0,0.04916762746305897,0.06072312659774865,5480.0,1.5386380923573835
1.3518496757962255,585.0,0.054522105271814,0.06289173544784447,5484.0,1.539683184931555
1.226097492198578,591.0,0.1461918638049785,0.09415743196777476,5488.0,1.5407282245829346
1.2937780841496311,595.0,0.3231127960405475,0.06782334076169089,5492.0,1.541773211352772
1.2998453848294442,598.0,0.18912294452771972,0.08291644270932189,5496.0,1.542818145282256
1.3876069543759872,589.0,inf,0.13432852719616215,5500.0,1.5438630264125128
1.359857346108247,584.0,0.06254376380591048,0.1213922534234733,5504.0,1.544907854784607
1.4447892878171906,570.0,0.053641128571971335,0.0885181944127484,5508.0,1.5459526304395408
1.4216454494540862,583.0,0.06260190678753981,0.0670059639393816,5512.0,1.5469973534182557
1.3876497385423674,587.0,0.0446550617596448,0.06707771219902645,5516.0,1.548042023761631
1.3370969763016056,583.0,0.04644796591688941,0.10817645569692724,5520.0,1.5490866415104854
1.2907288889057542,570.0,0.04858486757252376,0.09293125816042848,5524.0,1.550131206705575
1.4480688944007019,577.0,0.045766964830603635,0.1142016103655802,5528.0,1.5511757193875966
1.3859273545993591,566.0,0.07723421589164799,0.11432944581730392,5532.0,1.5522201795971846
1.3850442874836597,571.0,0.0832846438224421,0.10508366580605456,5536.0,1.5532645873749136
1.449769938513782,576.0,0.05044278408132465,0.10921481265838896,5540.0,1.554308942761297
1.4990162229685395,566.0,0.0581630454767705,0.08637547438581238,5544.0,1.5553532457967876
1.4844874720830563,564.0,0.05618766105577898,0.09564375364709596,5548.0,1.5563974965217782
1.3128088478068531,559.0,0.05657031312793244,0.12649720750539326,5552.0,1.5574416949766008
1.4467232479052483,552.0,0.06053550107128236,0.1617165319479036,5556.0,1.558485841201528
1.4032230639682295,554.0,0.07474218675241305,0.06805662171729436,5560.0,1.559529935236772
1.387107793709936,551.0,inf,0.08176500274731831,5564.0,1.560573977122485
1.524664434353474,542.0,0.06051558612892849,0.1207413944652919,5568.0,1.5616179668987593
1.4607634932798004,539.0,0.06911619833098001,0.06991579429815133,5572.0,1.5626619046056283
1.3894474579916372,539.0,0.0643605708588513,0.07051272777036062,5576.0,1.5637057902830653
1.4497087420281831,531.0,0.06581820337085115,0.08459250221197874,5580.0,1.5647496239709848
1.3030484234966309,536.0,0.08192804890672792,0.08186373038609246,5584.0,1.5657934057092413
1.4216772601014496,536.0,0.05922860273562953,0.07821564187365951,5588.0,1.5668371355376312
1.3584353013921564,535.0,0.06357127754638521,0.08833631442129553,5592.0,1.567880813495891
1.3953535548460327,532.0,0.07136292791353488,0.07458183489436412,5596.0,1.5689244396236992
1.3263585967803548,534.0,inf,0.09374532491798497,5600.0,1.5699680139606749
1.420709160089774,530.0,0.06032556427811413,0.1379232880974789,5604.0,1.571011536546379
1.5994186707625635,527.0,0.07804629386917328,0.15604625154132407,5608.0,1.5720550074203141
1.6261860307372191,521.0,inf,0.13113774901780326,5612.0,1.5730984266219243
1.6470092702621506,525.0,inf,0.3170987898704388,5616.0,1.5741417941905955
1.5692800268049694,511.0,0.10742096914658164,0.08912445314328593,5620.0,1.5751851101656558
1.3159775097235369,513.0,0.13562803552710745,0.10366231428606053,5624.0,1.5762283745863748
1.3472436397161225,505.0,0.090735928702975,0.07988725438489555,5628.0,1.5772715874919647
1.5181746067690667,511.0,0.08464308317269892,0.08717711941573579,5632.0,1.5783147489215803
1.4386078942299971,509.0,0.07876954288893742,0.08990526116349185,5636.0,1.5793578589143185
1.2145324121618173,503.0,0.07457668353689123,0.11190538000245297,5640.0,1.5804009175092188
1.3828918865546878,506.0,0.09062754584532844,0.09680236503703488,5644.0,1.5814439247452634
1.573536108320434,501.0,inf,0.07938030250187945,5648.0,1.5824868806613774
1.2259692871274668,496.0,inf,0.07412690311582573,5652.0,1.5835297852964285
1.2559334460420142,495.0,inf,0.11826445150403225,5656.0,1.5845726386892285
1.5300157229707698,495.0,inf,0.14041496178828686,5660.0,1.5856154408785308
1.7190926520859602,483.0,inf,0.21591709274201085,5664.0,1.5866581919030338
1.452136333634048,487.0,inf,0.08403035685607042,5668.0,1.5877008918013784
1.4540559936780482,480.0,0.22589493883436595,0.08539746097701495,5672.0,1.5887435406121488
1.3793126724376863,473.0,inf,0.07522422644382773,5676.0,1.589786138373874
1.6277217995493782,472.0,0.06988625852072769,0.08786477422726059,5680.0,1.5908286851250255
1.52106904540164,476.0,0.1011188909610542,0.08156884630278642,5684.0,1.5918711809040196
1.4830120476061626,471.0,0.13058399521470887,0.0967636581836006,5688.0,1.5929136257492165
1.453703554850791,466.0,0.09939084141976667,0.08331312585143487,5692.0,1.5939560196989206
1.0552213338549992,468.0,0.4758170737695922,0.27179356449835984,5696.0,1.5949983627913804
1.4516853370366725,467.0,0.17064861424342392,0.08672559154955271,5700.0,1.5960406550647888
1.5500595610068049,465.0,inf,0.10266263841109027,5704.0,1.5970828965572834
1.4029468726244216,456.0,0.07109865869127333,0.1001106473994728,5708.0,1.5981250873069466
1.4756214311489693,455.0,0.08657435764091663,0.10770848773735987,5712.0,1.5991672273518054
1.614217741155972,446.0,0.05169830896922244,0.11117866432112976,5716.0,1.6002093167298312
1.4223725287858269,441.0,0.059241959001281375,0.08878760696756699,5720.0,1.6012513554789414
1.529714057770338,445.0,inf,0.08303432784358578,5724.0,1.6022933436369977
1.5150270822445064,433.0,0.05531387332772771,0.12130930230351415,5728.0,1.6033352812418078
1.5594562179463751,425.0,0.05922100381454775,0.0895969231747572,5732.0,1.6043771683311239
1.2427853533126256,423.0,inf,0.14180117598757142,5736.0,1.6054190049426442
1.3535611492165542,423.0,0.04845933932811692,0.08427752638176696,5740.0,1.6064607911140125
1.5337569160119249,421.0,0.046520908401320935,0.10799577585338142,5744.0,1.6075025268828183
1.4060978432052902,420.0,0.05693526685914752,0.12200115004180975,5748.0,1.6085442122865965
1.5550959743334405,414.0,0.04791218055041202,0.1546811425014218,5752.0,1.6095858473628288
1.7866841099649955,412.0,0.0529877794124512,0.20919291219035824,5756.0,1.610627432148942
1.2891226893807033,415.0,0.053946954336264265,0.13422083560748185,5760.0,1.6116689666823099
1.6956356704216815,408.0,0.04793687633812782,0.10597268235974863,5764.0,1.6127104510002523
1.4740702768636715,407.0,0.05710746166241092,0.08512922130898817,5768.0,1.613751885140035
1.4701129506249206,411.0,0.06144190000344867,0.08233650240993175,5772.0,1.6147932691388707
1.479836202159892,405.0,0.061298316576016275,0.09073859922139836,5776.0,1.615834603033919
1.6118204001906817,399.0,0.050430186435959104,0.09629621481658876,5780.0,1.6168758868622854
1.4492838826643633,401.0,0.052191382733353865,0.11716148033136785,5784.0,1.6179171206610237
1.5665179198509274,397.0,0.0531163260435668,0.13182810445384335,5788.0,1.618958304467133
1.4306055625395184,398.0,0.054694761246033334,0.10694097739940547,5792.0,1.6199994383175602
1.5197126789670437,400.0,0.06144511081819265,0.1651305943492032,5796.0,1.6210405222492
1.5772257843967434,398.0,0.05651993019895823,0.12252037445871132,5800.0,1.6220815562988937
1.537411193214239,395.0,0.054330805618867085,0.11874831229875395,5804.0,1.6231225405034302
1.4223042162483002,391.0,0.057704770829941625,0.17203523822011813,5808.0,1.6241634748995455
1.5995815596245515,391.0,inf,0.17519888809773956,5812.0,1.6252043595239245
1.3667455771457904,388.0,0.06787759065266402,0.1037945499601219,5816.0,1.6262451944131984
1.3307347605004909,386.0,0.058447917840405275,0.12396224524609326,5820.0,1.6272859796039467
1.8432661398878525,386.0,0.06956486015403482,0.09297172409818433,5824.0,1.6283267151326977
1.5034254889866812,381.0,0.06379420223043729,0.1044950973393792,5828.0,1.629367401035927
1.5430310266358251,381.0,0.06260345172452461,0.0914071695667654,5832.0,1.630408037350058
1.8632540591747355,380.0,0.07241641839648409,0.12978228633003533,5836.0,1.6314486241114634
1.52043038173012,378.0,0.0614910002850629,0.10383108836246664,5840.0,1.6324891613564638
1.7564986421179676,378.0,0.06453292367997841,0.1033786773391007,5844.0,1.6335296491213285
1.3489530863195895,377.0,0.06122243307419928,0.18855302583406208,5848.0,1.6345700874422753
1.326429264174101,376.0,0.07066792371000621,0.31758342457479005,5852.0,1.6356104763554702
1.8174387833735948,377.0,0.0741284164431756,0.18294159969359092,5856.0,1.6366508158970292
1.6580701792438826,375.0,0.06903473957589065,0.1160116963918331,5860.0,1.6376911061030164
1.5644241730251942,372.0,inf,0.1015985535046418,5864.0,1.6387313470094451
1.2699018824217922,368.0,0.08123174001707872,0.32161308096785224,5868.0,1.639771538652278
1.4630194130217649,363.0,0.0844666606141059,0.10167636489602933,5872.0,1.6408116810674267
1.5462712983386668,361.0,0.07735880758229832,0.14632692684751492,5876.0,1.6418517742907528
1.700783185549967,357.0,0.07897792834515169,0.16679036338765332,5880.0,1.6428918183580665
1.5832153878183957,353.0,0.06856719876276958,0.10199064336188232,5884.0,1.6439318133051286
1.5357249491204419,348.0,0.08384120071477015,0.10529584653505863,5888.0,1.6449717591676487
1.6824264685685075,347.0,0.08394722570455389,0.11404727675315104,5892.0,1.6460116559812865
1.6078032762943673,349.0,0.07477562985057942,0.11109654394134956,5896.0,1.647051503781652
1.6349700040811181,343.0,0.07833974972105016,0.13654232342984393,5900.0,1.6480913026043047
1.5366075733313769,344.0,inf,0.10927129552929456,5904.0,1.649131052484754
1.6722251542020534,345.0,0.09301656149248014,0.14161096780923302,5908.0,1.6501707534584604
1.7617663693392025,331.0,0.08010150312385574,0.11402063319205305,5912.0,1.6512104055608343
1.6629333244214606,331.0,0.09799945697364804,0.13514508450790547,5916.0,1.652250008827236
1.6628817660419877,332.0,0.10806291703786663,0.12105723563683313,5920.0,1.653289563292977
1.965940796291756,329.0,0.08457002374862807,0.10300372325491901,5924.0,1.6543290689933192
1.8118571395140428,325.0,0.08381987131370305,0.0974150652208304,5928.0,1.655368525963475
1.5650376007192974,321.0,0.08494980692295873,0.1642032077380624,5932.0,1.656407934238608
1.6352076201795418,321.0,inf,0.10972964676457286,5936.0,1.6574472938538327
1.5269534285209194,322.0,0.08947887754605392,0.11684350960861688,5940.0,1.6584866048442144
1.6097330633996043,318.0,0.07944847238875268,0.13089349609769327,5944.0,1.6595258672447697
1.7700582012061088,315.0,0.07673218893170461,0.1229627978974304,5948.0,1.6605650810904662
1.6538574160615709,311.0,inf,0.15658697772662694,5952.0,1.661604246416223
2.0459751215280817,303.0,0.11911164366530708,0.19691131483088367,5956.0,1.662643363256911
1.5280707872752408,303.0,0.13287939705809626,0.159767723101149,5960.0,1.6636824316473522
1.5865322221753495,300.0,inf,0.15511921692084074,5964.0,1.6647214516223199
1.7422134106657627,290.0,0.16947185786833208,0.15847206887233375,5968.0,1.6657604232165404
1.5236008592829522,288.0,inf,0.16971241110749727,5972.0,1.66679934646469
1.7236195471059608,286.0,0.11170104340569946,0.1219820768339402,5976.0,1.6678382214013987
1.6530584906131771,281.0,inf,0.1578155929675245,5980.0,1.6688770480612476
1.7025077230960346,278.0,0.1012410996557604,0.11661004099293396,5984.0,1.66991582647877
1.880954056736149,277.0,0.08539400585683855,0.1632808132532441,5988.0,1.6709545566884516
1.7047512369627127,277.0,inf,0.1560191779159853,5992.0,1.6719932387247303
1.6815413603257827,272.0,0.07645482292091367,0.12597184613411092,5996.0,1.6730318726219966
1.7272919666197784,265.0,0.08313848647078312,0.16278174123377884,6000.0,1.6740704584145933
1.6299601015369252,263.0,0.07261818777807459,0.13067796364326995,6004.0,1.6751089961368162
1.765907346299969,257.0,0.06815833758063501,0.16123639213017074,6008.0,1.6761474858229133
1.9960299235081809,259.0,0.09039740462502327,0.17258786796077846,6012.0,1.6771859275070855
1.792183031048988,257.0,0.06862249800763104,0.12689990762543465,6016.0,1.6782243212234873
1.9068219913751816,256.0,0.06313795440651654,0.1482434965522251,6020.0,1.6792626670062254
1.785692308083353,253.0,0.07390065760883201,0.15768242766759208,6024.0,1.6803009648893599
1.159954985955686,254.0,0.07364392690033404,0.4799567484632738,6028.0,1.6813392149069042
1.743346380040748,256.0,0.07809460626081488,0.2318252578704688,6032.0,1.6823774170928245
2.0004665441515432,252.0,0.07422272271308081,0.1897093496170126,6036.0,1.6834155714810413
1.866451961668356,252.0,inf,0.18899558386830356,6040.0,1.6844536781054278
1.8658134797927342,247.0,0.06439654909118707,0.17090250674105914,6044.0,1.685491736999811
2.042089844078635,244.0,0.07730959621011399,0.16065375965059547,6048.0,1.6865297481979717
1.6381824535013614,245.0,inf,0.2499040024201957,6052.0,1.6875677117336443
2.6510221383269923,243.0,0.07790650744821788,0.39379848861677,6056.0,1.6886056276405172
1.9516395697925,235.0,0.06834953363812872,0.19003658673499105,6060.0,1.6896434959522328
1.9986475037180012,234.0,0.06846594935320102,0.1619332602372207,6064.0,1.690681316702387
1.7964747124371718,231.0,inf,0.1598097657597397,6068.0,1.691719089924531
2.2848070264516167,228.0,0.07755546199405301,0.16151258386947615,6072.0,1.6927568156521688
2.1792571940054386,230.0,0.06970457734566447,0.15683772945289545,6076.0,1.69379449391876
2.426591683293013,229.0,0.06483352538239119,0.16809075840038964,6080.0,1.6948321247577174
2.0225840167317326,229.0,0.0688897943834046,0.21404565203459047,6084.0,1.6958697082024092
1.9777775514788096,225.0,0.07213320398537965,0.14614871746643315,6088.0,1.6969072442861586
1.8402883273914519,227.0,0.07609696155227351,0.13721487508754535,6092.0,1.697944733042242
2.2595401126723567,222.0,0.0791707994722515,0.18242614315967492,6096.0,1.6989821745038922
2.083697993984056,215.0,0.1034067542550406,0.14931587987776845,6100.0,1.7000195687042952
1.931241045401028,226.0,0.10574469021382328,0.15225491917963152,6104.0,1.7010569156765936
2.172790401536867,214.0,0.08884696481987381,0.16630019090193315,6108.0,1.7020942154538843
2.2855920825911835,226.0,inf,0.261202073023392,6112.0,1.703131468069219
1.7845720225453097,212.0,inf,0.18123113997797616,6116.0,1.7041686735556054
1.9900260516506736,217.0,0.07427479953780695,0.1976181086399851,6120.0,1.7052058319460057
1.9412726712817288,212.0,inf,0.2293352086911785,6124.0,1.7062429432733386
1.9554361381625396,211.0,0.0780973390822782,0.18237833687405455,6128.0,1.7072800075704773
2.0368073612731386,213.0,0.06932746286428029,0.15744707273946815,6132.0,1.7083170248702508
2.0628515843373654,208.0,0.08340672869693498,0.1861437973703458,6136.0,1.7093539952054442
1.8373204644682797,215.0,0.10108876257545636,0.18275280746670144,6140.0,1.710390918608798
2.1970731591066106,209.0,0.09683234029145002,0.22908132891596575,6144.0,1.711427795113009
2.0088863747875867,205.0,0.10543198317852044,0.3356212734344361,6148.0,1.7124646247507294
1.7018755906314218,212.0,inf,0.3493997453476025,6152.0,1.7135014075545676
3.356564338929488,209.0,inf,0.907717760277904,6156.0,1.7145381435570883
1.998277782155201,200.0,0.6911331740481689,0.18632332480665173,6160.0,1.7155748327908122
2.37054787238078,203.0,inf,0.2172932844957141,6164.0,1.7166114752882164
1.6373074125450773,195.0,0.10262903311546484,0.1638089103737457,6168.0,1.7176480710817348
2.034951773178841,181.0,0.10412446891618116,0.15541123776004534,6172.0,1.718684620203757
2.158817959989005,188.0,0.08356191351343728,0.22758387396557064,6176.0,1.7197211226866296
2.063452868417408,188.0,0.0847285166687302,0.1399385725257933,6180.0,1.7207575785626557
2.2663307592750868,187.0,0.07606541953748508,0.13816571295773378,6184.0,1.7217939878640953
2.204356952978147,185.0,0.07619304819478849,0.19462855794640668,6188.0,1.7228303506231653
2.440849838078598,181.0,0.09240589766482256,0.2543289808658011,6192.0,1.723866666872039
1.6694781211158518,181.0,0.08967837376156138,0.18298583499985446,6196.0,1.7249029366428474
1.8845630545030407,188.0,0.09688452967585423,0.21508769244220194,6200.0,1.7259391599676777
3.1379260667496256,180.0,0.11212131682179137,0.8688072605009634,6204.0,1.7269753368785754
2.1156151156193315,181.0,0.11458357816796408,0.14136127479694285,6208.0,1.728011467407542
1.9711647713393496,171.0,0.0958881233947239,0.13952503774204994,6212.0,1.7290475515865376
1.9604264231812625,180.0,0.111909364787,0.13914615164426009,6216.0,1.7300835894474782
1.9383610377722944,179.0,0.09384470672880688,0.12672123779647562,6220.0,1.731119581022239
1.9657271861056371,176.0,0.10521482851328944,0.1635005590086109,6224.0,1.7321555263426514
1.9283790911237402,177.0,0.119632766518351,0.15246902854440894,6228.0,1.733191425440505
2.2853819337384453,174.0,inf,0.18473183871939625,6232.0,1.7342272783475472
1.9719702719436216,173.0,0.10938798833151828,0.1920904721240671,6236.0,1.7352630850954835
1.8651416712355884,176.0,0.10589066371628307,0.1958845258761548,6240.0,1.7362988457159767
2.246011883795606,173.0,inf,0.14615628356031196,6244.0,1.737334560240648
1.867978064420484,169.0,inf,0.13703605484444376,6248.0,1.7383702287010765
2.093233446882674,169.0,0.239205765649341,0.23977498231677136,6252.0,1.7394058511287995
2.005105670900589,166.0,0.12786383360978054,0.18286701889250226,6256.0,1.7404414275553126
2.2562885532466077,165.0,0.12866148933166469,0.18363026523844025,6260.0,1.7414769580120697
1.7795841684955322,167.0,inf,0.2406000854679225,6264.0,1.7425124425304834
1.838169519742361,158.0,inf,0.19526136884990605,6268.0,1.743547881141924
2.420141268978078,153.0,0.09024706229380676,0.1949375503492574,6272.0,1.7445832738777212
1.9961311606151102,152.0,0.09770693575200327,0.17648921826511804,6276.0,1.7456186207691629
2.2437271366936047,154.0,0.09292504150163676,0.17074173667711232,6280.0,1.7466539218474961
2.189220703968948,154.0,0.26199624336964045,0.15019577710158633,6284.0,1.7476891771439258
2.2387011956447873,153.0,0.3116365220443952,0.22050783747722996,6288.0,1.7487243866896172
2.7045674396567785,151.0,inf,0.34004567465810515,6292.0,1.7497595505156935
1.9953283120195067,150.0,0.10937699236892187,0.31193564588449313,6296.0,1.750794668653237
2.2996649629857444,146.0,0.11968796118102312,0.2089639517018814,6300.0,1.7518297411332895
2.628914399635072,149.0,0.7597891492294332,0.2783385792138402,6304.0,1.7528647679868516
2.6384743032725275,148.0,0.7834380846132246,0.2191080690592708,6308.0,1.753899749244884
2.18023282197024,143.0,0.5660122335458393,0.6298989727225804,6312.0,1.7549346849383058
1.9306594045956929,150.0,inf,0.16766704495023588,6316.0,1.7559695750979958
2.6904050635395356,143.0,2.1704839271848866,0.32421691374183964,6320.0,1.7570044197547932
3.981693564674684,140.0,0.1885840887202496,0.981662483686136,6324.0,1.7580392189394953
1.9968672908135572,137.0,0.0818855204228809,0.2118427774617128,6328.0,1.7590739726828604
2.0333347627958216,143.0,0.10559343419407974,0.20277834526973332,6332.0,1.760108681015606
2.1715265750231696,134.0,0.13545843190401727,0.16218992282582567,6336.0,1.7611433439684092
2.427948674721205,136.0,0.09405179798622666,0.16970202109357715,6340.0,1.7621779615719078
2.2272217962890863,136.0,0.10489793403434786,0.19072177767307846,6344.0,1.7632125338566988
2.0188149244565032,138.0,0.11288064171371864,0.1889347772361672,6348.0,1.7642470608533398
2.37330120330786,136.0,0.10600859727646908,0.20373760288841053,6352.0,1.7652815425923485
2.745462533306536,127.0,0.0857724087579461,0.2642207700742372,6356.0,1.766315979104202
1.9744987907170344,132.0,0.0876013248720144,0.2138041486560536,6360.0,1.7673503704193392
